entidad,grupo,nombre,tipo,status,pais_codigo,estado_cve,municipio_cve,codigo_postal,colonia,nivel,capa_nivel,unidad,tipo_nombre,descripcion_desarrollo,descripcion_capa,descripcion_unidad,descripcion,altura,precio,area_m2,poligono,metadata,linea_id,familia_id,modelo_id,height,min_height,levels,metadata_color
desarrollo,GT Group,San Gerardo 1 y 2,horizontal,disponible,MX,1,1,20342,San Gerardo,,,,lote,Complejo con vistas panorámicas y su diseño contemporáneo.,Descripción capa,Descripcion capa,,,,,"{""coordinates"":[[[-102.29343320336824,21.805396105249898,0.0],[-102.29343849073663,21.805407508990253,0.0],[-102.29352771158051,21.805604285595116,0.0],[-102.29352768690802,21.80560430917815,0.0],[-102.29352887602403,21.80560691331141,0.0],[-102.29352999443024,21.80560956094983,0.0],[-102.2935310664585,21.805612227703893,0.0],[-102.29353209178214,21.805614912761264,0.0],[-102.29353307008896,21.805617615304058,0.0],[-102.29353400108086,21.805620334509044,0.0],[-102.29353488447431,21.805623069547927,0.0],[-102.29353572000016,21.805625819587597,0.0],[-102.29353650740403,21.805628583790376,0.0],[-102.29353724644592,21.805631361314234,0.0],[-102.29353793690082,21.805634151313118,0.0],[-102.29353857855834,21.805636952937157,0.0],[-102.29353917122306,21.80563976533299,0.0],[-102.29353971471441,21.8056425876439,0.0],[-102.29354020886692,21.8056454190102,0.0],[-102.29354065352997,21.805648258569395,0.0],[-102.29354104856817,21.805651105456565,0.0],[-102.29354139386118,21.805653958804495,0.0],[-102.2935416893038,21.805656817744072,0.0],[-102.29354193480606,21.80565968140437,0.0],[-102.29354213029315,21.80566254891313,0.0],[-102.29354227570553,21.805665419396885,0.0],[-102.29354237099892,21.80566829198124,0.0],[-102.2935424161443,21.80567116579117,0.0],[-102.29354241112792,21.80567403995134,0.0],[-102.29354235595127,21.80567691358619,0.0],[-102.29354225063116,21.8056797858204,0.0],[-102.29354209519973,21.805682655779073,0.0],[-102.29354188970426,21.80568552258798,0.0],[-102.2935416342074,21.80568838537388,0.0],[-102.29354132878693,21.805691243264715,0.0],[-102.29354097353591,21.805694095389963,0.0],[-102.29354056856255,21.805696940880825,0.0],[-102.2935401139902,21.805699778870576,0.0],[-102.29353960995735,21.80570260849467,0.0],[-102.29353905661749,21.80570542889123,0.0],[-102.29353845413921,21.80570823920112,0.0],[-102.29353780270603,21.805711038568287,0.0],[-102.29353710251635,21.80571382614002,0.0],[-102.29353635378352,21.805716601067193,0.0],[-102.29353555673553,21.805719362504533,0.0],[-102.29353471161522,21.80572210961091,0.0],[-102.29353381868002,21.80572484154949,0.0],[-102.2935328782019,21.805727557488126,0.0],[-102.29353189046735,21.805730256599485,0.0],[-102.29353085577726,21.80573293806143,0.0],[-102.29352977444678,21.805735601057133,0.0],[-102.29352864680534,21.805738244775437,0.0],[-102.29352747319638,21.80574086841103,0.0],[-102.29352625397739,21.805743471164746,0.0],[-102.29352498951982,21.805746052243723,0.0],[-102.29352368020878,21.80574861086175,0.0],[-102.2935223264431,21.805751146239498,0.0],[-102.29352092863516,21.80575365760459,0.0],[-102.29351948721074,21.805756144192102,0.0],[-102.29351800260895,21.80575860524455,0.0],[-102.29351647528195,21.805761040012307,0.0],[-102.29351490569506,21.8057634477537,0.0],[-102.29351329432632,21.80576582773532,0.0],[-102.29351164166656,21.8057681792322,0.0],[-102.2935099482193,21.80577050152804,0.0],[-102.29350821450024,21.805772793915438,0.0],[-102.29350644103758,21.80577505569615,0.0],[-102.29350462837152,21.80577728618117,0.0],[-102.29350277705421,21.80577948469109,0.0],[-102.29350088764957,21.80578165055625,0.0],[-102.29349896073312,21.805783783116865,0.0],[-102.29349699689185,21.805785881723352,0.0],[-102.29349499672396,21.805787945736455,0.0],[-102.29349296083869,21.80578997452746,0.0],[-102.29349088985623,21.805791967478346,0.0],[-102.29348878440739,21.805793923982108,0.0],[-102.29348664513351,21.805795843442727,0.0],[-102.29348447268625,21.805797725275486,0.0],[-102.29348226772736,21.805799568907254,0.0],[-102.29348003092849,21.80580137377635,0.0],[-102.29347776297097,21.805803139333054,0.0],[-102.29347546454566,21.80580486503955,0.0],[-102.2934731363527,21.80580655037013,0.0],[-102.29347077910124,21.805808194811473,0.0],[-102.29346839350937,21.80580979786265,0.0],[-102.29346598030371,21.805811359035363,0.0],[-102.29346354021939,21.805812877854038,0.0],[-102.29346107399965,21.805814353856043,0.0],[-102.29345858239576,21.805815786591793,0.0],[-102.29345606616666,21.805817175624842,0.0],[-102.2934535260788,21.805818520532064,0.0],[-102.29345096290596,21.80581982090384,0.0],[-102.29344837742889,21.805821076344,0.0],[-102.29344577043513,21.805822286470157,0.0],[-102.29341767480786,21.80583503121146,0.0],[-102.29338978424951,21.80584862376931,0.0],[-102.29336212840607,21.805862687737374,0.0],[-102.29333471524467,21.805877219064076,0.0],[-102.29330755266251,21.80589221356321,0.0],[-102.29328064848463,21.805907666915157,0.0],[-102.2932540104616,21.805923574668093,0.0],[-102.29322764626735,21.805939932239284,0.0],[-102.2932015634969,21.805956734916457,0.0],[-102.29317576966423,21.805973977859033,0.0],[-102.29315027219998,21.805991656099675,0.0],[-102.29312507844956,21.806009764545596,0.0],[-102.29310019567079,21.806028297980117,0.0],[-102.293075631032,21.806047251064093,0.0],[-102.29305139160964,21.806066618337486,0.0],[-102.29302748438676,21.806086394220983,0.0],[-102.29300391625053,21.806106573017484,0.0],[-102.2929806939905,21.806127148913898,0.0],[-102.29298069402866,21.806127148877152,0.0],[-102.29298069398507,21.80612714891881,0.0],[-102.29297261816609,21.80613447088977,0.0],[-102.29297195143805,21.80613506480307,0.0],[-102.29297127540144,21.806135648098692,0.0],[-102.29297059022528,21.806136220630744,0.0],[-102.29296989608096,21.806136782256008,0.0],[-102.29296919314207,21.806137332834076,0.0],[-102.29296848158441,21.80613787222724,0.0],[-102.29296776158593,21.80613840030061,0.0],[-102.29296703332669,21.80613891692212,0.0],[-102.29296629698881,21.806139421962552,0.0],[-102.29290527213176,21.806075577992168,0.0],[-102.29273845899795,21.805889464453703,0.0],[-102.29273948354825,21.805889074149995,0.0],[-102.2927004704848,21.805848258833308,0.0],[-102.29266145742137,21.805807443516624,0.0],[-102.29262244435795,21.805766628199933,0.0],[-102.29257692911726,21.805719010330474,0.0],[-102.29253141387655,21.80567139246101,0.0],[-102.29248589863587,21.805623774591545,0.0],[-102.29243388121796,21.805569354169293,0.0],[-102.29236236389546,21.805494533021978,0.0],[-102.2923617695186,21.8054961336401,0.0],[-102.29236000031881,21.805500657861803,0.0],[-102.29235815353276,21.805505150971115,0.0],[-102.29235622970731,21.805509611637596,0.0],[-102.29235422941211,21.805514038540476,0.0],[-102.29235215323943,21.80551843036892,0.0],[-102.29235000180407,21.80552278582248,0.0],[-102.29234777574304,21.805527103611524,0.0],[-102.2923454757155,21.805531382457552,0.0],[-102.29234310240248,21.80553562109355,0.0],[-102.29234065650671,21.805539818264506,0.0],[-102.29233813875246,21.805543972727584,0.0],[-102.29233554988525,21.805548083252653,0.0],[-102.2923328906716,21.8055521486226,0.0],[-102.2923301618989,21.80555616763362,0.0],[-102.2923273643752,21.80556013909571,0.0],[-102.29232449892885,21.80556406183288,0.0],[-102.29232156640822,21.80556793468363,0.0],[-102.29231856768178,21.805571756501205,0.0],[-102.29231550363735,21.80557552615393,0.0],[-102.29231237518225,21.80557924252565,0.0],[-102.29230918324279,21.80558290451587,0.0],[-102.29230592876412,21.805586511040335,0.0],[-102.29230261270993,21.80559006103111,0.0],[-102.29229923606206,21.805593553437035,0.0],[-102.2922957998204,21.805596987224003,0.0],[-102.29229230500235,21.80560036137529,0.0],[-102.29228875264279,21.80560367489178,0.0],[-102.29228514379356,21.805606926792315,0.0],[-102.29228147952324,21.805610116114043,0.0],[-102.29227776091687,21.805613241912596,0.0],[-102.29227398907548,21.80561630326239,0.0],[-102.29227016511597,21.805619299256964,0.0],[-102.29226629017057,21.805622229009206,0.0],[-102.2922623653867,21.805625091651606,0.0],[-102.2922583919265,21.80562788633654,0.0],[-102.29225437096646,21.805630612236463,0.0],[-102.29225030369726,21.805633268544284,0.0],[-102.29224619132322,21.805635854473433,0.0],[-102.29224203506196,21.8056383692582,0.0],[-102.29223783614422,21.80564081215397,0.0],[-102.2922335958133,21.805643182437407,0.0],[-102.29222931532475,21.805645479406618,0.0],[-102.292224995946,21.805647702381535,0.0],[-102.29222063895611,21.805649850703894,0.0],[-102.29221624564512,21.805651923737557,0.0],[-102.29221181731394,21.805653920868725,0.0],[-102.29220735527379,21.80565584150605,0.0],[-102.29219325402569,21.80566162400556,0.0],[-102.29217905421746,21.80566716006424,0.0],[-102.29216476015571,21.805672448003097,0.0],[-102.2921503761755,21.80567748621835,0.0],[-102.2921359066393,21.805682273182047,0.0],[-102.29212135593546,21.805686807442367,0.0],[-102.29210672847692,21.805691087624147,0.0],[-102.29209202869997,21.805695112429277,0.0],[-102.29207726106274,21.80569888063712,0.0],[-102.29206243004406,21.805702391104838,0.0],[-102.29204754014181,21.805705642767755,0.0],[-102.29203259587199,21.80570863463974,0.0],[-102.29201760176682,21.80571136581335,0.0],[-102.29200256237378,21.805713835460335,0.0],[-102.29198748225404,21.805716042831627,0.0],[-102.29197236598117,21.805717987257836,0.0],[-102.29195721813963,21.8057196681492,0.0],[-102.29194204332349,21.80572108499597,0.0],[-102.29192684613503,21.805722237368396,0.0],[-102.29191163118328,21.80572312491704,0.0],[-102.29189640308267,21.80572374737269,0.0],[-102.29188116645163,21.805724104546563,0.0],[-102.2918659259111,21.805724196330335,0.0],[-102.29185080651642,21.805724008986537,0.0],[-102.29183569258907,21.805723561332965,0.0],[-102.29182058861046,21.80572285350233,0.0],[-102.29180549905912,21.805721885704546,0.0],[-102.29179042840914,21.805720658226548,0.0],[-102.29177538112907,21.80571917143229,0.0],[-102.29176036168067,21.805717425762623,0.0],[-102.29174537451725,21.805715421735187,0.0],[-102.29173042408263,21.805713159944144,0.0],[-102.2917155148098,21.805710641060163,0.0],[-102.29170065111941,21.805707865830108,0.0],[-102.29168583741873,21.805704835076853,0.0],[-102.29167107810011,21.80570154969902,0.0],[-102.29165637753981,21.805698010670806,0.0],[-102.29164174009672,21.80569421904152,0.0],[-102.2916271701109,21.805690175935435,0.0],[-102.29161267190251,21.805685882551337,0.0],[-102.29159824977039,21.80568134016228,0.0],[-102.2915839079908,21.805676550115095,0.0],[-102.29156965081624,21.805671513830116,0.0],[-102.29155548247402,21.8056662328006,0.0],[-102.29154140716524,21.805660708592402,0.0],[-102.29152742906334,21.805654942843567,0.0],[-102.29151355231285,21.805648937263623,0.0],[-102.29149978102845,21.805642693633295,0.0],[-102.29148611929344,21.805636213803883,0.0],[-102.29147257115856,21.8056294996967,0.0],[-102.29145914064101,21.805622553302534,0.0],[-102.29145629466743,21.805621017225942,0.0],[-102.29145347550848,21.80561943247372,0.0],[-102.29145068399654,21.80561779951383,0.0],[-102.29144792095592,21.80561611882845,0.0],[-102.29144518720244,21.80561439091381,0.0],[-102.29144248354336,21.805612616280168,0.0],[-102.29143981077702,21.805610795451525,0.0],[-102.29143716969261,21.80560892896552,0.0],[-102.29143456106999,21.80560701737328,0.0],[-102.2914319856794,21.805605061239273,0.0],[-102.2914294442813,21.805603061141085,0.0],[-102.29142693762616,21.80560101766932,0.0],[-102.2914244664541,21.805598931427365,0.0],[-102.29142203149478,21.805596803031225,0.0],[-102.29141963346721,21.805594633109393,0.0],[-102.2914172730795,21.805592422302563,0.0],[-102.2914149510286,21.805590171263585,0.0],[-102.29141266800018,21.805587880657093,0.0],[-102.2914104246683,21.80558555115947,0.0],[-102.29140822169546,21.805583183458598,0.0],[-102.29140605973207,21.805580778253553,0.0],[-102.29140393941658,21.805578336254573,0.0],[-102.29140186137498,21.8055758581827,0.0],[-102.29139982622094,21.805573344769687,0.0],[-102.2913978345554,21.805570796757674,0.0],[-102.29139588696644,21.805568214899004,0.0],[-102.29139398402913,21.805565599956093,0.0],[-102.29139212630533,21.80556295270105,0.0],[-102.29139031434364,21.805560273915525,0.0],[-102.29138854867908,21.805557564390554,0.0],[-102.29138682983303,21.805554824926183,0.0],[-102.291385158313,21.80555205633128,0.0],[-102.29138353461254,21.80554925942339,0.0],[-102.29138195921111,21.80554643502837,0.0],[-102.29138043257385,21.805543583980167,0.0],[-102.29137895515167,21.805540707120684,0.0],[-102.29137752738069,21.80553780529938,0.0],[-102.29137614968252,21.805534879373084,0.0],[-102.291374822464,21.805531930205756,0.0],[-102.29137354611704,21.805528958668226,0.0],[-102.29137232101844,21.80552596563792,0.0],[-102.29137114753003,21.805522951998608,0.0],[-102.29137002599825,21.80551991864016,0.0],[-102.29136895675433,21.805516866458277,0.0],[-102.29136794011391,21.80551379635416,0.0],[-102.29061742161801,21.80317256143382,0.0],[-102.29239917970303,21.802678257465494,0.0],[-102.2922457694131,21.80351636799232,0.0],[-102.29224290011999,21.80353096632384,0.0],[-102.29223980039282,21.80354551746876,0.0],[-102.29223647100643,21.803560017789874,0.0],[-102.29223305330751,21.80357391130904,0.0],[-102.29222942476756,21.80358775125982,0.0],[-102.2922255862254,21.803601534442848,0.0],[-102.2922215385684,21.803615257671805,0.0],[-102.29221728273225,21.803628917774258,0.0],[-102.29221281970078,21.803642511592333,0.0],[-102.29220815050574,21.803656035983543,0.0],[-102.2922032762265,21.803669487821413,0.0],[-102.29219819798989,21.803682863996254,0.0],[-102.29219291696982,21.803696161415832,0.0],[-102.29218743438717,21.803709377006157,0.0],[-102.2921817515093,21.803722507712134,0.0],[-102.29217586965,21.803735550498317,0.0],[-102.29216979016897,21.803748502349542,0.0],[-102.29216351447161,21.803761360271725,0.0],[-102.2921570440106,21.803774121293447,0.0],[-102.29215038027884,21.803786782463238,0.0],[-102.2921435248169,21.803799340854134,0.0],[-102.29213647920953,21.803811793563,0.0],[-102.29213159318638,21.80382013096404,0.0],[-102.29213339372298,21.803817111610954,0.0],[-102.29212934825331,21.803824171284116,0.0],[-102.29212542546205,21.803831299854732,0.0],[-102.29212162652226,21.80383849519119,0.0],[-102.2921179525699,21.803845755141857,0.0],[-102.29211440470354,21.80385307753591,0.0],[-102.2921109839841,21.803860460183728,0.0],[-102.2921076914345,21.803867900877705,0.0],[-102.29210452803925,21.803875397392936,0.0],[-102.29210149474429,21.803882947487747,0.0],[-102.29209859245664,21.80389054890452,0.0],[-102.29209582204416,21.803898199370174,0.0],[-102.2920931843353,21.803905896597062,0.0],[-102.29209068011876,21.803913638283568,0.0],[-102.29208831014338,21.803921422114666,0.0],[-102.29208607511785,21.80392924576286,0.0],[-102.29208397571047,21.80393710688867,0.0],[-102.29208201254907,21.8039450031414,0.0],[-102.2920801862206,21.8039529321599,0.0],[-102.29207849727125,21.80396089157321,0.0],[-102.29207694620601,21.803968879001264,0.0],[-102.29207553348868,21.80397689205559,0.0],[-102.29207425954176,21.803984928340153,0.0],[-102.29207312474614,21.80399298545185,0.0],[-102.29207212944115,21.804001060981435,0.0],[-102.29207127392449,21.804009152514134,0.0],[-102.29207055845185,21.80401725763035,0.0],[-102.29206998323727,21.804025373906477,0.0],[-102.2920695484527,21.80403349891555,0.0],[-102.29206925422817,21.80404163022801,0.0],[-102.29206910065169,21.804049765412355,0.0],[-102.29206908776914,21.804057902035982,0.0],[-102.2920692155844,21.804066037665844,0.0],[-102.29206948405921,21.804074169869196,0.0],[-102.29206989311335,21.804082296214325,0.0],[-102.29207044262446,21.804090414271183,0.0],[-102.29207113242822,21.804098521612374,0.0],[-102.2920719623184,21.804106615813538,0.0],[-102.29207293204682,21.804114694454313,0.0],[-102.29207404132347,21.804122755119007,0.0],[-102.29207528981676,21.804130795397274,0.0],[-102.29207667715322,21.804138812884897,0.0],[-102.29207820291809,21.804146805184406,0.0],[-102.29207986665511,21.80415476990596,0.0],[-102.29208166786677,21.804162704667885,0.0],[-102.29208360601446,21.804170607097483,0.0],[-102.29208568051868,21.804178474831733,0.0],[-102.29208789075902,21.804186305518012,0.0],[-102.2920902360746,21.80419409681475,0.0],[-102.29209271576416,21.804201846392143,0.0],[-102.29209532908614,21.804209551932917,0.0],[-102.29209807525915,21.80421721113287,0.0],[-102.29210095346194,21.804224821701744,0.0],[-102.29210396283396,21.804232381363775,0.0],[-102.29210710247527,21.804239887858493,0.0],[-102.29211037144702,21.804247338941195,0.0],[-102.29211376877177,21.804254732383885,0.0],[-102.2921172934336,21.804262065975706,0.0],[-102.29212094437857,21.80426933752376,0.0],[-102.2921247205149,21.804276544853657,0.0],[-102.29212862071356,21.804283685810237,0.0],[-102.2921300006008,21.804286143666758,0.0],[-102.29213023880814,21.80428657677032,0.0],[-102.29213046942286,21.804287013963968,0.0],[-102.29213069237473,21.804287455114622,0.0],[-102.29213090759588,21.804287900087978,0.0],[-102.29213111502082,21.804288348748578,0.0],[-102.29213131458634,21.804288800959842,0.0],[-102.29213150623177,21.804289256584113,0.0],[-102.2921316898987,21.80428971548267,0.0],[-102.29213186553127,21.80429017751583,0.0],[-102.29213203307596,21.804290642542934,0.0],[-102.29213219248179,21.804291110422398,0.0],[-102.29213234370027,21.804291581011825,0.0],[-102.29213248668533,21.804292054167938,0.0],[-102.29213262139343,21.804292529746714,0.0],[-102.2921327477836,21.80429300760335,0.0],[-102.29213286581731,21.804293487592386,0.0],[-102.2921329754587,21.804293969567695,0.0],[-102.29213307667432,21.804294453382557,0.0],[-102.2921331694334,21.80429493888971,0.0],[-102.29213325370769,21.804295425941312,0.0],[-102.29213332947155,21.804295914389137,0.0],[-102.29213339670189,21.804296404084464,0.0],[-102.29213345537825,21.80429689487822,0.0],[-102.29213350548277,21.804297386621027,0.0],[-102.29213354700019,21.804297879163133,0.0],[-102.29213357991793,21.80429837235464,0.0],[-102.29213360422591,21.804298866045396,0.0],[-102.29213361991668,21.804299360085075,0.0],[-102.29213362698557,21.804299854323368,0.0],[-102.29213362543041,21.804300348609733,0.0],[-102.2921336152516,21.80430084279372,0.0],[-102.29213359645232,21.804301336724922,0.0],[-102.29213356903823,21.80430183025293,0.0],[-102.2921335330177,21.804302323227535,0.0],[-102.29213348840169,21.804302815498644,0.0],[-102.29213343520382,21.80430330691641,0.0],[-102.29213337344025,21.80430379733121,0.0],[-102.29213330312979,21.80430428659381,0.0],[-102.29213322429382,21.8043047745552,0.0],[-102.2921331369564,21.80430526106688,0.0],[-102.29213304114406,21.80430574598071,0.0],[-102.29213293688596,21.80430622914909,0.0],[-102.29213282421387,21.804306710424942,0.0],[-102.2921327031621,21.804307189661714,0.0],[-102.29213257376749,21.804307666713573,0.0],[-102.29213243606945,21.804308141435264,0.0],[-102.29213229010983,21.80430861368225,0.0],[-102.29213213593313,21.804309083310805,0.0],[-102.29213197358625,21.80430955017793,0.0],[-102.29213180311864,21.80431001414154,0.0],[-102.29213162458217,21.804310475060365,0.0],[-102.29213143803115,21.804310932794085,0.0],[-102.2921312435225,21.804311387203388,0.0],[-102.29213104111533,21.804311838149918,0.0],[-102.29219644015059,21.804390274566714,0.0],[-102.29219693236013,21.804390242423736,0.0],[-102.2921974250522,21.80439021880236,0.0],[-102.2921979180792,21.804390203709666,0.0],[-102.29219841129357,21.80439019715017,0.0],[-102.29219890454759,21.804390199125823,0.0],[-102.29219939769358,21.804390209636033,0.0],[-102.29219989058387,21.804390228677683,0.0],[-102.2922003830709,21.804390256245043,0.0],[-102.2922008750072,21.804390292329852,0.0],[-102.29220136624546,21.804390336921337,0.0],[-102.29220185663861,21.80439039000612,0.0],[-102.29220234603982,21.804390451568302,0.0],[-102.2922028343025,21.80439052158949,0.0],[-102.29220332128054,21.804390600048666,0.0],[-102.29220380682803,21.804390686922382,0.0],[-102.29220429079967,21.804390782184594,0.0],[-102.29220477305051,21.804390885806814,0.0],[-102.29220525343612,21.80439099775797,0.0],[-102.29220573181279,21.804391118004556,0.0],[-102.29220620803711,21.804391246510587,0.0],[-102.29220668196662,21.804391383237586,0.0],[-102.29220715345932,21.804391528144578,0.0],[-102.29220762237411,21.804391681188225,0.0],[-102.29220808857058,21.80439184232266,0.0],[-102.29220855190907,21.804392011499647,0.0],[-102.29220901225094,21.804392188668533,0.0],[-102.29220946945824,21.804392373776295,0.0],[-102.29220992339421,21.80439256676745,0.0],[-102.29221037392284,21.804392767584268,0.0],[-102.29221082090922,21.8043929761666,0.0],[-102.29221126421956,21.80439319245198,0.0],[-102.29221170372115,21.804393416375653,0.0],[-102.29221213928228,21.804393647870583,0.0],[-102.29221257077265,21.80439388686745,0.0],[-102.29221299806302,21.804394133294686,0.0],[-102.29221342102541,21.804394387078503,0.0],[-102.29221383953325,21.80439464814293,0.0],[-102.29221425346118,21.804394916409798,0.0],[-102.29221466268524,21.804395191798744,0.0],[-102.29221506708296,21.80439547422736,0.0],[-102.29221546653324,21.804395763611065,0.0],[-102.29221586091641,21.804396059863198,0.0],[-102.29221625011446,21.80439636289505,0.0],[-102.29221663401086,21.8043966726159,0.0],[-102.29221701249058,21.804396988933,0.0],[-102.2922173854404,21.80439731175168,0.0],[-102.29221775274857,21.804397640975193,0.0],[-102.2922181143051,21.804397976505058,0.0],[-102.29221847000183,21.80439831824075,0.0],[-102.29221881973216,21.80439866607997,0.0],[-102.29221916339141,21.804399019918556,0.0],[-102.29221950087668,21.80439937965059,0.0],[-102.29221983208694,21.804399745168308,0.0],[-102.29222541152043,21.804404831249474,0.0],[-102.29223107184289,21.804409827152778,0.0],[-102.29223681159698,21.804414731591873,0.0],[-102.29224262930491,21.80441954330412,0.0],[-102.29224852346884,21.804424261050613,0.0],[-102.29225449257117,21.804428883616712,0.0],[-102.29226053507513,21.80443340981227,0.0],[-102.29226664942492,21.804437838471955,0.0],[-102.29264195090029,21.804705121533242,0.0],[-102.29264186523748,21.80470521229905,0.0],[-102.29264195092239,21.804705121548956,0.0],[-102.29316899822571,21.805080455324628,0.0],[-102.29318030268432,21.805088652450397,0.0],[-102.29319146517796,21.805097041871793,0.0],[-102.29320248243587,21.80510562113067,0.0],[-102.29321335122997,21.80511438771324,0.0],[-102.29322406837565,21.805123339050795,0.0],[-102.29323463073261,21.80513247252057,0.0],[-102.29324503520608,21.805141785446356,0.0],[-102.29325527874748,21.805151275099412,0.0],[-102.29326535835533,21.805160938699228,0.0],[-102.29327527107623,21.80517077341421,0.0],[-102.29328501400572,21.805180776362818,0.0],[-102.29329458428899,21.805190944614044,0.0],[-102.29330397912193,21.805201275188534,0.0],[-102.29331319575175,21.805211765059347,0.0],[-102.29332223147793,21.8052224111529,0.0],[-102.29333108365293,21.80523321034978,0.0],[-102.29333974968296,21.80524415948573,0.0],[-102.29334822702887,21.805255255352613,0.0],[-102.29335651320667,21.80526649469923,0.0],[-102.29336460578853,21.805277874232367,0.0],[-102.2933725024032,21.80528939061773,0.0],[-102.2933802007369,21.805301040480966,0.0],[-102.29338769853403,21.805312820408535,0.0],[-102.2933949935976,21.80532472694885,0.0],[-102.29340208379017,21.805336756613215,0.0],[-102.29340896703422,21.805348905876833,0.0],[-102.2934156413129,21.805361171179886,0.0],[-102.29342210467061,21.80537354892856,0.0],[-102.29342204079482,21.805373581590242,0.0],[-102.29342774091388,21.805384784333356,0.0],[-102.29343320336824,21.805396105249898,0.0]]],""type"":""Polygon""}",{},{},,,,,0,
capa,GT Group,Manzana 1,horizontal,disponible,MX,1,1,20343,San Gerardo,0,,11,,,Planta Baja con acceso directo a Piscina,,Descripción de la capa 0,0,,33500,"{""coordinates"":[[[-102.29296584381878,21.806139722284925,0.0],[-102.29284009451098,21.80600119238161,0.0],[-102.29336079361241,21.805503481215336,0.0],[-102.29336079360702,21.80550348120969,0.0],[-102.29329749968076,21.805437263347894,0.0],[-102.29335981788111,21.80550245783663,0.0],[-102.29329823335588,21.805437865983617,0.0],[-102.2934242124463,21.805377432328203,0.0],[-102.29342774091388,21.805384784333356,0.0],[-102.29343320336822,21.80539610524991,0.0],[-102.29343849073663,21.805407508990253,0.0],[-102.29352771158052,21.805604285595166,0.0],[-102.29349033116482,21.805640091804467,0.0],[-102.2934902935356,21.80564005212061,0.0],[-102.29298069398507,21.80612714891881,0.0],[-102.29297261816609,21.80613447088977,0.0],[-102.29297195143805,21.80613506480307,0.0],[-102.29297127540144,21.806135648098692,0.0],[-102.29297059022528,21.806136220630744,0.0],[-102.29296989608096,21.806136782256008,0.0],[-102.29296919314207,21.806137332834076,0.0],[-102.29296848158441,21.80613787222724,0.0],[-102.29296776158593,21.80613840030061,0.0],[-102.29296703332669,21.80613891692212,0.0],[-102.2929663316347,21.806139398199576,0.0],[-102.29296633267387,21.806139399305916,0.0],[-102.29296584381878,21.806139722284925,0.0]]],""type"":""Polygon""}",{},{},,,0,0,0,
unidad,GT Group,Lote 1,horizontal,disponible,MX,1,1,20343,San Gerardo,0,0,11-A,lote,,,,,0,,129,"{""coordinates"":[[[[-102.29330036543433,21.80582159297734,0.0],[-102.29334798330379,21.80577607773668,0.0],[-102.29321794058079,21.805640027540804,0.0],[-102.29317032290358,21.805685542982637,0.0],[-102.29330036543433,21.80582159297734,0.0]]]],""type"":""MultiPolygon""}",{},{},,,0,0,0,
unidad,GT Group,Lote 2,horizontal,disponible,MX,1,1,20343,San Gerardo,0,0,11-B,lote,,,,,0,,129,"{""coordinates"":[[[[-102.29325274756485,21.805867108218024,0.0],[-102.29330036543433,21.80582159297734,0.0],[-102.29317032290358,21.805685542982637,0.0],[-102.29312270522637,21.80573105842445,0.0],[-102.29325274756485,21.805867108218024,0.0]]]],""type"":""MultiPolygon""}",{},{},,,0,0,0,
unidad,GT Group,Lote 3,horizontal,disponible,MX,1,1,20343,San Gerardo,0,0,11-C,lote,,,,,0,,129,"{""coordinates"":[[[[-102.29320512969538,21.80591262345871,0.0],[-102.29325274756485,21.805867108218024,0.0],[-102.29312270522637,21.80573105842445,0.0],[-102.29307508754916,21.805776573866286,0.0],[-102.29320512969538,21.80591262345871,0.0]]]],""type"":""MultiPolygon""}",{},{},,,0,0,0,
unidad,GT Group,Lote 4,horizontal,disponible,MX,1,1,20343,San Gerardo,0,0,11-D,lote,,,,,0,,129,"{""coordinates"":[[[[-102.2931575118259,21.805958138699378,0.0],[-102.29320512969538,21.80591262345871,0.0],[-102.29307508754916,21.805776573866286,0.0],[-102.29302746987196,21.805822089308116,0.0],[-102.2931575118259,21.805958138699378,0.0]]]],""type"":""MultiPolygon""}",{},{},,,0,0,0,
unidad,GT Group,Lote 5,horizontal,disponible,MX,1,1,20343,San Gerardo,0,0,11-E,lote,,,,,0,,129,"{""coordinates"":[[[[-102.29310989395644,21.80600365394005,0.0],[-102.2931575118259,21.805958138699378,0.0],[-102.29302746987196,21.805822089308116,0.0],[-102.29297985219473,21.80586760474991,0.0],[-102.29310989395644,21.80600365394005,0.0]]]],""type"":""MultiPolygon""}",{},{},,,0,0,0,
unidad,GT Group,Lote 6,horizontal,disponible,MX,1,1,20343,San Gerardo,0,0,11-F,lote,,,,,0,,129,"{""coordinates"":[[[[-102.29306227608694,21.80604916918072,0.0],[-102.29310989395644,21.80600365394005,0.0],[-102.29297985219473,21.805867604749924,0.0],[-102.29293223451755,21.80591312019176,0.0],[-102.29306227608694,21.80604916918072,0.0]]]],""type"":""MultiPolygon""}",{},{},,,0,0,0,
unidad,GT Group,Lote 7,horizontal,disponible,MX,1,1,20343,San Gerardo,0,0,11-G,lote,,,,,0,,129,"{""coordinates"":[[[[-102.29301465821749,21.806094684421403,0.0],[-102.29306227608694,21.80604916918072,0.0],[-102.29293223451755,21.80591312019176,0.0],[-102.29288461684034,21.805958635633576,0.0],[-102.29301465821749,21.806094684421403,0.0]]]],""type"":""MultiPolygon""}",{},{},,,0,0,0,
